metricHash,metricInfo
b817898a4879a382b272a471e2834c86842be907,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'nfsd', 'job': 'node', 'instance': '192.168.0.113:9100'}"
1e23079c2c7fca5cc39d98fd23c7d4292e9508b4,"{'__name__': 'go_memstats_heap_objects', 'job': 'node', 'instance': '192.168.0.108:9100'}"
2497323cb88b77a8daa4bd8da7fc831350687079,"{'__name__': 'node_memory_Slab_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
f974e6a75c54fd2ab667a5e9a6201699d51c5679,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'diskstats', 'job': 'node', 'instance': '192.168.0.113:9100'}"
7daa2415ac828b2010799c8df548fdb1bc90467c,"{'__name__': 'node_disk_read_time_seconds_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.116:9100'}"
c2339522917ae745d41a33f2678ab11168b7cf47,"{'__name__': 'node_network_transmit_bytes_total', 'job': 'node', 'device': 'ens3', 'instance': '192.168.0.107:9100'}"
c73c5108f02c607efae152105ab1440c9c865fae,"{'__name__': 'node_sockstat_TCP_inuse', 'job': 'node', 'instance': '192.168.0.107:9100'}"
9775ac60fe83e5746f02849fe6ca90ef5dd2d738,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'uname', 'job': 'node', 'instance': '192.168.0.109:9100'}"
e18c332835765f6d6d42e6c782979f31d6c58630,"{'__name__': 'node_memory_Mapped_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
645890c3dc3518b52bacb0e94ac93eb9fc1bc26e,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'hwmon', 'job': 'node', 'instance': '192.168.0.116:9100'}"
a9d7abc7a6154c6d8475f6ab159d7ce7735ca342,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'infiniband', 'job': 'node', 'instance': '192.168.0.107:9100'}"
aa1b64098e1509a722fa6021d6e5b827822128d6,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'time', 'job': 'node', 'instance': '192.168.0.113:9100'}"
8a4a5894cc09ab50ceaf6e29eafd63cf60fab92f,"{'__name__': 'node_vmstat_pgfault', 'job': 'node', 'instance': '192.168.0.113:9100'}"
3d9e9e875a19bbeb02022ac908798796178472ba,"{'__name__': 'process_open_fds', 'job': 'node', 'instance': '192.168.0.107:9100'}"
2c90be325098de3a2ef552371dc2a2c1e5d9580a,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'timex', 'job': 'node', 'instance': '192.168.0.108:9100'}"
0012613e88b2443365e913aba282d71f70e38b4c,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'diskstats', 'job': 'node', 'instance': '192.168.0.109:9100'}"
f737b20f242c61c7123e2bbd30bca50a6f63629e,"{'__name__': 'go_memstats_sys_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
a22c846a1438033f0669e1cfa8be47296584e738,"{'__name__': 'node_filefd_allocated', 'job': 'node', 'instance': '192.168.0.107:9100'}"
5f0f332ed0e855c7072f10f4798c5d9b0ea66aa9,"{'__name__': 'go_memstats_mspan_inuse_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
ac0e632d4b3f972b1d958459b099200774571f66,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'netstat', 'job': 'node', 'instance': '192.168.0.116:9100'}"
05371dd12530c1a3af3e89ee6ac3110f1baa4bb6,"{'__name__': 'go_memstats_frees_total', 'job': 'node', 'instance': '192.168.0.116:9100'}"
6f9e119fe1ae3015a06e28915ea67d248ea11b47,"{'__name__': 'node_memory_Writeback_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
eff4acce1509d0b32da0aee9087b9cf79eac7f91,"{'__name__': 'node_disk_written_bytes_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.113:9100'}"
5e08743b6cd70a41e0f8d7e4f793cbad31e0b0b8,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.113:9100', 'mode': 'idle'}"
adeb7afc7e9bd32eac40fdef0d46151ca2d41c24,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'vmstat', 'job': 'node', 'instance': '192.168.0.108:9100'}"
06f65f17826787ce19db6f43445d517a0af9c248,"{'__name__': 'node_network_receive_bytes_total', 'job': 'node', 'device': 'ens3', 'instance': '192.168.0.109:9100'}"
cb909dc4127e970943d7fd3a19888b82dbd1620e,"{'__name__': 'go_memstats_mspan_inuse_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
a21653dcebf361e23987171938e5a50783bbca54,"{'__name__': 'go_memstats_alloc_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
6de2f4f54bd7b245e20e3c30d2e7aef2d5457b95,"{'__name__': 'node_netstat_Udp_InDatagrams', 'job': 'node', 'instance': '192.168.0.108:9100'}"
b77241dd4f0e1ce470366754769169462fe7f00f,"{'__name__': 'node_disk_read_bytes_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.107:9100'}"
b5e40a0f4fad57e319ca11854f0d371cbefd4ef7,"{'__name__': 'node_timex_maxerror_seconds', 'job': 'node', 'instance': '192.168.0.113:9100'}"
759c17491f935435bd95e836447b3a8988ffba62,"{'__name__': 'node_memory_Shmem_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
ad736ab58ffa74cfac04f12312cd11853d098bce,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'bcache', 'job': 'node', 'instance': '192.168.0.113:9100'}"
c83f4ae14c32656f881be4d3147938203b4c114d,"{'__name__': 'node_netstat_Udp_InDatagrams', 'job': 'node', 'instance': '192.168.0.107:9100'}"
1cacc94d423f2dadf7ff67651a2539e7510d2e31,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.113:9100', 'mode': 'user'}"
2d5881ec48d5db782f00a418a39c17edd68805df,"{'__name__': 'go_memstats_heap_alloc_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
b126da296d44f51ceb0cc692b6e5c3722daaecfc,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'xfs', 'job': 'node', 'instance': '192.168.0.109:9100'}"
68eb0e07360205d91bd6d28a4955244460e042b0,"{'__name__': 'node_memory_SUnreclaim_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
08d008876ef31844077be204997bba2e2ea403b9,"{'__name__': 'go_gc_duration_seconds', 'job': 'node', 'instance': '192.168.0.113:9100', 'quantile': '0.75'}"
1aadee66f091e72bb0fd72e6825e425b9c1ac669,"{'__name__': 'node_memory_Cached_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
76072a7e33221aa4173f60c914dca0bb9280e947,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.108:9100', 'mode': 'nice'}"
4dd931f7dc0f00382ebd0281575015e450376ad6,"{'__name__': 'go_memstats_stack_inuse_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
78e54dacaae2ce147aa5f923ef3668d2ac65dff9,"{'__name__': 'node_memory_Inactive_file_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
f8fc87c7673f64a1a8a94ee09ba78d8fed40b304,"{'__name__': 'node_filefd_allocated', 'job': 'node', 'instance': '192.168.0.109:9100'}"
68bf54cf8ac541f6ac2e0aad6d6ac9d502f3ec24,"{'__name__': 'node_network_receive_packets_total', 'job': 'node', 'device': 'ens3', 'instance': '192.168.0.113:9100'}"
52148398f0a426ab03248723b33a833258067045,"{'__name__': 'node_intr_total', 'job': 'node', 'instance': '192.168.0.108:9100'}"
bdd2e214316b7e12c8489edf14d1f460643868cd,"{'__name__': 'node_disk_io_time_seconds_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.116:9100'}"
c54cc0dcef2403f07dd33d7ccbbdbaad727e212e,"{'__name__': 'node_memory_Active_file_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
7638faaf6b8ca0ac1600c56cfcf397284b605806,"{'__name__': 'go_memstats_alloc_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
2508bc72784db0cccfe2abaf21a2901348296118,"{'__name__': 'node_sockstat_sockets_used', 'job': 'node', 'instance': '192.168.0.109:9100'}"
a442ec6dcaf98478283567762a397bc9b8089d81,"{'__name__': 'node_load5', 'job': 'node', 'instance': '192.168.0.108:9100'}"
7af9cb324f12bd14ab19ae630d6bf6e5f48497d9,"{'__name__': 'go_memstats_frees_total', 'job': 'node', 'instance': '192.168.0.108:9100'}"
4bc2722f9f5a2824dad3a0cbfa727f506b9135e2,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'infiniband', 'job': 'node', 'instance': '192.168.0.109:9100'}"
5070bef491c1446f994acaec408f0b75f464c8e7,"{'__name__': 'node_memory_Writeback_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
60e019e43541fbce56f53b53623adc8971f26d6f,"{'__name__': 'node_disk_read_bytes_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.116:9100'}"
705ab7ac46b809353e09b46d103c83953860959b,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'stat', 'job': 'node', 'instance': '192.168.0.113:9100'}"
6755368eb657231fda8cfb337f1d3e8ad480d07a,"{'__name__': 'node_memory_Inactive_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
3ef2497af6c7b3265a81c9943fb17a1aeb832721,"{'__name__': 'node_load1', 'job': 'node', 'instance': '192.168.0.108:9100'}"
dd30b2002522d904f1bdafb204c049bf3e71f21d,"{'__name__': 'go_memstats_buck_hash_sys_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
1927b1eeb272e2d8f3bddcf099cdae112a1e19ac,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.116:9100', 'mode': 'user'}"
7efef2291480fc42d3f76cd809234bca91aaf90e,"{'__name__': 'process_virtual_memory_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
3ac92b2f80b432bee066ecc67dee8a7a40e00cb1,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'zfs', 'job': 'node', 'instance': '192.168.0.108:9100'}"
e24bbff52c58095d7495cc0e02a719aa36993a95,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'loadavg', 'job': 'node', 'instance': '192.168.0.109:9100'}"
6ee117a30b2027b7255f171178b1d15f2b26643c,"{'__name__': 'node_netstat_IpExt_InOctets', 'job': 'node', 'instance': '192.168.0.116:9100'}"
32d819cf6a0a5519577afb9682bfaa811e15556b,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'filesystem', 'job': 'node', 'instance': '192.168.0.108:9100'}"
000b0a2509497719193b9623f5d8d3e229414d6a,"{'__name__': 'node_netstat_Tcp_CurrEstab', 'job': 'node', 'instance': '192.168.0.113:9100'}"
58fe3e9dd7d5a3666204ce8d0824945eb0576800,"{'__name__': 'node_disk_write_time_seconds_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.116:9100'}"
f32fae39fd7953a0b3b4c30d31bf27767b92f015,"{'__name__': 'node_network_transmit_bytes_total', 'job': 'node', 'device': 'ens3', 'instance': '192.168.0.109:9100'}"
91d5784f6f1d3d6ffab3054fd505d0e765880e59,"{'__name__': 'node_procs_running', 'job': 'node', 'instance': '192.168.0.108:9100'}"
5e9e8780df38fbee3b687a06eba0eccc99011685,"{'__name__': 'node_sockstat_TCP_mem_bytes', 'job': 'node', 'instance': '192.168.0.107:9100'}"
7155bc6da5448de7bfbd74a8b076507c3452f357,"{'__name__': 'node_network_transmit_bytes_total', 'job': 'node', 'device': 'lo', 'instance': '192.168.0.113:9100'}"
eaa0d6ae5cc3ab8ce0383fe56cbda23437bc109d,"{'__name__': 'go_memstats_mallocs_total', 'job': 'node', 'instance': '192.168.0.108:9100'}"
2bc59eb03379a2c001bc0549e8e7b6d7f37f58db,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'filesystem', 'job': 'node', 'instance': '192.168.0.113:9100'}"
71e0b3e73edb3c24d0e4bafc84658499ceddd37e,"{'__name__': 'node_vmstat_pgmajfault', 'job': 'node', 'instance': '192.168.0.113:9100'}"
6240c2f26ea25622ac0a4f56a68fdf1bc473a1c9,"{'__name__': 'node_memory_Dirty_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
e1d57830999309ddcd17736d7b05a3ba4b8ed532,"{'__name__': 'node_timex_frequency_adjustment_ratio', 'job': 'node', 'instance': '192.168.0.109:9100'}"
4735d9b3f64967d4fdc0c29c4578e069bf96901f,"{'__name__': 'node_network_transmit_packets_total', 'job': 'node', 'device': 'ens3', 'instance': '192.168.0.107:9100'}"
cb89325b1be803c144138135209b1e68647e4091,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'mdadm', 'job': 'node', 'instance': '192.168.0.107:9100'}"
00233f1d7190f2a4e50ef3339f4ad3ba8573d83d,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'filesystem', 'job': 'node', 'instance': '192.168.0.116:9100'}"
c6e4143a996e1c32dac518a5a7857730d387ed7b,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'conntrack', 'job': 'node', 'instance': '192.168.0.108:9100'}"
1637dafb846c068359e549bfa75889ea8ad37d45,"{'__name__': 'node_memory_AnonPages_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
c456d88fa7da86931b02e38c68b8f3075dfd9ca5,"{'mountpoint': '/', 'fstype': 'ext4', 'job': 'node', 'device': '/dev/vda1', '__name__': 'node_filesystem_files_free', 'instance': '192.168.0.107:9100'}"
c7b6186a7aad70158eead2c1e92ccf83d06938a8,"{'__name__': 'node_netstat_Udp_OutDatagrams', 'job': 'node', 'instance': '192.168.0.116:9100'}"
429f76815a31416935758b1a7851c5fa6903abed,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.109:9100', 'mode': 'softirq'}"
8e3c42b875ce5a4d7f6394647c3b137527d6c975,"{'__name__': 'node_disk_io_time_weighted_seconds_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.107:9100'}"
fe54993e559a77343b6cbaf6ba6ccbae63e30029,"{'__name__': 'node_timex_maxerror_seconds', 'job': 'node', 'instance': '192.168.0.108:9100'}"
45c87088935ddd1c66d0db8f786bfb88ae35c991,"{'mountpoint': '/run', 'fstype': 'tmpfs', 'job': 'node', 'device': 'tmpfs', '__name__': 'node_filesystem_free_bytes', 'instance': '192.168.0.113:9100'}"
2e791f4f803cf485a933befb0989ec76bd6fc356,"{'mountpoint': '/', 'fstype': 'ext4', 'job': 'node', 'device': '/dev/vda1', '__name__': 'node_filesystem_files_free', 'instance': '192.168.0.116:9100'}"
dfd0eaf53c622ca4d8c48a8e2e0046edd7f8f072,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'loadavg', 'job': 'node', 'instance': '192.168.0.107:9100'}"
7cbf4d36bf7e118c0fc8c80e71f3d34f6ed9b78d,"{'__name__': 'node_network_receive_packets_total', 'job': 'node', 'device': 'lo', 'instance': '192.168.0.109:9100'}"
a0188ff04ea1e50c23b8e4fb9cb57bb4c9bc101a,"{'__name__': 'node_vmstat_pgpgout', 'job': 'node', 'instance': '192.168.0.108:9100'}"
70b710b1689e20bc5507a157d8f342764f8a696b,"{'__name__': 'node_netstat_IpExt_InOctets', 'job': 'node', 'instance': '192.168.0.107:9100'}"
5e27617c051a93287dc434bef1a40b810f096352,"{'__name__': 'node_sockstat_UDP_inuse', 'job': 'node', 'instance': '192.168.0.108:9100'}"
179376ee41abbdeb720993705d6a2b0025820bb8,"{'__name__': 'go_memstats_mallocs_total', 'job': 'node', 'instance': '192.168.0.116:9100'}"
3500bf2c2f3752c8ab45f942796d60fec8e2e9cb,"{'__name__': 'node_memory_Committed_AS_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
955d643ed50100bc5b60be715dd9b3afe32fc92b,"{'__name__': 'node_disk_written_bytes_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.116:9100'}"
417008cc8ecccb147c5473cb44c2c1a5ce138592,"{'__name__': 'go_memstats_stack_sys_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
c57030ab50bb642daeba9a2967491697f61822a4,"{'__name__': 'node_network_transmit_packets_total', 'job': 'node', 'device': 'ens3', 'instance': '192.168.0.109:9100'}"
215b096b4c109e1dad8cc44b500db08a10053713,"{'__name__': 'node_vmstat_pgpgin', 'job': 'node', 'instance': '192.168.0.107:9100'}"
12bb9ada8ad2943c3f091a68b967dde1968d57c6,"{'mountpoint': '/', 'fstype': 'ext4', 'job': 'node', 'device': '/dev/vda1', '__name__': 'node_filesystem_files_free', 'instance': '192.168.0.113:9100'}"
d1b3806df14b3c37dd544bcc72683898af468a3b,"{'__name__': 'node_netstat_Tcp_RetransSegs', 'job': 'node', 'instance': '192.168.0.116:9100'}"
364b5a677f1f3437416dd9efd4f2751f91b0b13e,"{'__name__': 'node_timex_status', 'job': 'node', 'instance': '192.168.0.108:9100'}"
dc77177c52c9ba0e22282bcc76dfa4a0d98e097a,"{'__name__': 'node_entropy_available_bits', 'job': 'node', 'instance': '192.168.0.109:9100'}"
eebc9bf4d6aa000f707f7b8e5557c0cf11f2851e,"{'__name__': 'go_memstats_other_sys_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
5c4e0483e3fbf7c2a821386670f77ed0119d8547,"{'__name__': 'node_load1', 'job': 'node', 'instance': '192.168.0.109:9100'}"
5b8b0d387ff2ca16e7d0833375ffd094dd5674fa,"{'__name__': 'process_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.109:9100'}"
1c2ecafcba14d9882f099d5c47fef7923c2eed46,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'netdev', 'job': 'node', 'instance': '192.168.0.107:9100'}"
6ea195169ffc6527825a046bf4777eb99158b689,"{'__name__': 'node_memory_Buffers_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
b6e10bb4c273b0397ae809909351b3a5d90a5c76,"{'__name__': 'node_timex_offset_seconds', 'job': 'node', 'instance': '192.168.0.107:9100'}"
2068f2f18ad0d4b5ba0307f2f9d22bd4a7e3f043,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'nfs', 'job': 'node', 'instance': '192.168.0.116:9100'}"
37d9d4e78c2319bfbfdd2e1975d4c67f0013825c,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'cpu', 'job': 'node', 'instance': '192.168.0.108:9100'}"
6346f7e4663c315a86035967d1dbaabcee242b44,"{'__name__': 'node_memory_MemAvailable_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
da0e5cc71e9c143e1a2d4438e560c31f5f7b7271,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'loadavg', 'job': 'node', 'instance': '192.168.0.113:9100'}"
9b2458c2bb5d2a9ca8d39475b991ce883992c86e,"{'__name__': 'node_load5', 'job': 'node', 'instance': '192.168.0.113:9100'}"
b2e83e2ba1ffc4bf32ffc97124a0143952fb6710,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'nfsd', 'job': 'node', 'instance': '192.168.0.116:9100'}"
e05ed3b20cfbf5227dca7358b6b43ecdd35692f4,"{'__name__': 'node_netstat_Udp_OutDatagrams', 'job': 'node', 'instance': '192.168.0.113:9100'}"
4d93cfc8b34468d73acd06d560770bf88d9845ad,"{'mountpoint': '/', 'fstype': 'ext4', 'job': 'node', 'device': '/dev/vda1', '__name__': 'node_filesystem_free_bytes', 'instance': '192.168.0.108:9100'}"
820ef907ab8ae7b07a78e106f7ee8944500e2b7d,"{'__name__': 'go_memstats_heap_idle_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
fb6f755f352697062f00802f8edf7dad7aaf6c8a,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'bcache', 'job': 'node', 'instance': '192.168.0.116:9100'}"
fc5ef98f92b7d792a488afc0e90316d3ac65c30a,"{'__name__': 'node_entropy_available_bits', 'job': 'node', 'instance': '192.168.0.107:9100'}"
4914785fea2b4b705bda47d2cd9b8ea61030f1cd,"{'__name__': 'node_load5', 'job': 'node', 'instance': '192.168.0.107:9100'}"
934fd9c18fd0f882d28b71970a8bc3da592e51a5,"{'__name__': 'node_memory_Cached_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
b722d4b7f7ecfe124242660191d53546d996a1be,"{'__name__': 'node_vmstat_pgmajfault', 'job': 'node', 'instance': '192.168.0.108:9100'}"
e0f124bcf8a71d2ee3bf38cb6342668b2f826246,"{'__name__': 'node_vmstat_pgfault', 'job': 'node', 'instance': '192.168.0.116:9100'}"
cdd59c050f917d26b0da6a02c0ae6f5b5403c6ed,"{'__name__': 'go_memstats_stack_inuse_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
d57d375753029a47e2874f295e16ef868949e3ea,"{'__name__': 'node_memory_Active_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
2980c13a553f6c75fe2731730569f968cf3b08db,"{'__name__': 'go_gc_duration_seconds', 'job': 'node', 'instance': '192.168.0.109:9100', 'quantile': '0.25'}"
9ed3781bbb9b3b0de4a4def7b6448af2219d077b,"{'__name__': 'node_memory_Inactive_anon_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
9b189fa1a60d87eba6ac246887a5d4071cfb10bd,"{'__name__': 'go_memstats_frees_total', 'job': 'node', 'instance': '192.168.0.109:9100'}"
d67f8a2ca543bb7d517c522da32b4a5ae2f44ced,"{'__name__': 'node_vmstat_pgpgout', 'job': 'node', 'instance': '192.168.0.113:9100'}"
88c68511608206d2aa78e9097e52783a1d3b310c,"{'__name__': 'node_netstat_IpExt_OutOctets', 'job': 'node', 'instance': '192.168.0.107:9100'}"
a06c5a577fdfc45921a3af413b96c6443df9d08b,"{'__name__': 'go_gc_duration_seconds', 'job': 'node', 'instance': '192.168.0.109:9100', 'quantile': '0.5'}"
6cbb2296d01d0b9d3f8ca7417800611fd9d9df0d,"{'__name__': 'go_memstats_gc_cpu_fraction', 'job': 'node', 'instance': '192.168.0.113:9100'}"
fdc5294f98e412a13b05c9ffe71022943d01c41c,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'bcache', 'job': 'node', 'instance': '192.168.0.108:9100'}"
29a62eca27558f4a0014670f9929ca4b50264140,"{'cpu': '0', '__name__': 'node_cpu_seconds_total', 'job': 'node', 'instance': '192.168.0.108:9100', 'mode': 'steal'}"
c34322dd5382da1589da034a4c1b71f1c8f6668f,"{'__name__': 'node_memory_Cached_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
32163f12a78a830360dc9cf335fe05b5e725aad5,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'entropy', 'job': 'node', 'instance': '192.168.0.116:9100'}"
36a89732d71109b55bb7a1f9c47ab649d8ae4e58,"{'__name__': 'process_virtual_memory_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
ea929d07344fba51553a7cb7ac695d07b1b95c04,"{'mountpoint': '/', 'fstype': 'ext4', 'job': 'node', 'device': '/dev/vda1', '__name__': 'node_filesystem_free_bytes', 'instance': '192.168.0.109:9100'}"
bf5263610c1f631505aba1eeb8a41b9b88d7c6b7,"{'__name__': 'node_memory_Mapped_bytes', 'job': 'node', 'instance': '192.168.0.116:9100'}"
261300eddc2db5b2e58490f626d87b64904a2192,"{'__name__': 'node_memory_Cached_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
0aa2ce5be0089f9be494f2099f71fad93187c3c4,"{'__name__': 'node_memory_MemFree_bytes', 'job': 'node', 'instance': '192.168.0.113:9100'}"
06b983b23b0f2d755ff79d32907bc838d6970160,"{'mountpoint': '/run', 'fstype': 'tmpfs', 'job': 'node', 'device': 'tmpfs', '__name__': 'node_filesystem_files_free', 'instance': '192.168.0.113:9100'}"
0906e56de7fcdbc91437b6cca88af2a23ab84415,"{'__name__': 'go_gc_duration_seconds', 'job': 'node', 'instance': '192.168.0.113:9100', 'quantile': '1'}"
53fe4fe43cc24bb2cd1fef8fbdfcf3d825c0858c,"{'__name__': 'node_forks_total', 'job': 'node', 'instance': '192.168.0.113:9100'}"
7eb812cf0ad5b55584081c6d50c4a4ebbb09e9e8,"{'__name__': 'go_gc_duration_seconds', 'job': 'node', 'instance': '192.168.0.116:9100', 'quantile': '1'}"
1c08303cc55d96831ca92a3098ee3fe79e174ca8,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'netdev', 'job': 'node', 'instance': '192.168.0.108:9100'}"
1accd467d7dac471ef43f310c25e5d159f76392b,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'xfs', 'job': 'node', 'instance': '192.168.0.108:9100'}"
f7af1e5765f6f490ec594eb6e6e56694049f4fcb,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'bonding', 'job': 'node', 'instance': '192.168.0.109:9100'}"
25b37f97da874a64949bf42a54bd2acced38023a,"{'__name__': 'node_netstat_Tcp_RetransSegs', 'job': 'node', 'instance': '192.168.0.108:9100'}"
cf9d00cebd5b529c09b1601a7eca42080ef3b99c,"{'__name__': 'node_memory_MemFree_bytes', 'job': 'node', 'instance': '192.168.0.108:9100'}"
da44b7ce061b301e033ae9584792afefd11d6fe5,"{'__name__': 'node_memory_Slab_bytes', 'job': 'node', 'instance': '192.168.0.109:9100'}"
27b9cb01ac8a5e7d3cacd370b6f77abed333d686,"{'__name__': 'node_network_transmit_packets_total', 'job': 'node', 'device': 'lo', 'instance': '192.168.0.109:9100'}"
175a52f4c95d6964b5b03e6b98e188bd457259d9,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'mdadm', 'job': 'node', 'instance': '192.168.0.108:9100'}"
e0ef264aba5d84320fed2f8b017b4ecb8d2f2d49,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'xfs', 'job': 'node', 'instance': '192.168.0.116:9100'}"
c51e7098e1618721313d12a325380ad117ff9b9c,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'conntrack', 'job': 'node', 'instance': '192.168.0.113:9100'}"
873db667fefeb8c4cc6df90ed5d2a778b8595e5d,"{'__name__': 'node_sockstat_TCP_tw', 'job': 'node', 'instance': '192.168.0.116:9100'}"
6b8b348220e0880d2d4bb373cd58ac920cc08fa0,"{'__name__': 'node_sockstat_TCP_alloc', 'job': 'node', 'instance': '192.168.0.108:9100'}"
01347324f938546cbf7fa734382facc44c2a6be4,"{'__name__': 'go_memstats_last_gc_time_seconds', 'job': 'node', 'instance': '192.168.0.108:9100'}"
8bf9b09299e52fe8b1ccd29ae805fb2cd0f1a6ac,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'xfs', 'job': 'node', 'instance': '192.168.0.107:9100'}"
75a2af3207bc39bd50e90b300e178074e1f524fa,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'zfs', 'job': 'node', 'instance': '192.168.0.109:9100'}"
8ab66e1f2cf635c622cd367681eb87f5a1d4ba93,"{'__name__': 'node_netstat_IpExt_OutOctets', 'job': 'node', 'instance': '192.168.0.116:9100'}"
feb6c0ad1c1274c82c8198f43d4f0f21c0bd1d6b,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'netclass', 'job': 'node', 'instance': '192.168.0.113:9100'}"
0bb61d49852d0d7b9adc3784c24f4d2f13632e06,"{'__name__': 'node_disk_read_time_seconds_total', 'job': 'node', 'device': 'vda', 'instance': '192.168.0.107:9100'}"
7976c0f62c72546fc7e79e9a8d9c38a6a61a6ee7,"{'__name__': 'node_scrape_collector_duration_seconds', 'collector': 'entropy', 'job': 'node', 'instance': '192.168.0.109:9100'}"
